country,year,month,airfare_index,source
BG,2019,9,105.29,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2019,10,106.26,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2019,11,106.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2019,12,106.86,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2020,1,105.34,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2020,2,107.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2020,3,107.85,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2020,4,107.73,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2020,5,106.11,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2020,6,106.92,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2020,7,106.68,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2020,8,106.54,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2020,9,107.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2020,10,107.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2020,11,107.45,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2020,12,107.25,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2021,1,108.31,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2021,2,108.82,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2021,3,109.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2021,4,108.82,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2021,5,109.78,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2021,6,109.71,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2021,7,109.11,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2021,8,109.73,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2021,9,110.34,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2021,10,110.46,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2021,11,112.36,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2021,12,111.87,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2022,1,114.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2022,2,116.58,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2022,3,118.72,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2022,4,119.48,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2022,5,120.64,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2022,6,121.92,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2022,7,121.55,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2022,8,123.99,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2022,9,126.35,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2022,10,128.22,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2022,11,129.45,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2022,12,130.99,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2023,1,133.31,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2023,2,136.71,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2023,3,138.47,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2023,4,139.72,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2023,5,141.55,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2023,6,142.23,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2023,7,141.79,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2023,8,141.88,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2023,9,143.86,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2023,10,142.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2023,11,144.07,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2023,12,143.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2024,1,143.97,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2024,2,145.85,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2024,3,146.37,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2024,4,145.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2024,5,146.09,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2024,6,145.98,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2024,7,145.15,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2024,8,145.72,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2024,9,145.88,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2024,10,146.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2024,11,144.81,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
BG,2024,12,146.68,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2010,1,96.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2010,2,96.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2010,3,96.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2010,4,96.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2010,5,96.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2010,6,95.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2010,7,95.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2010,8,94.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2010,9,94.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2010,10,95.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2010,11,95.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2010,12,95.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2011,1,95.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2011,2,94.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2011,3,94.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2011,4,94.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2011,5,94.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2011,6,94.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2011,7,94.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2011,8,94.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2011,9,94.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2011,10,94.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2011,11,95.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2011,12,95.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2012,1,95.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2012,2,95.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2012,3,95.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2012,4,96.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2012,5,95.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2012,6,95.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2012,7,94.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2012,8,94.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2012,9,95.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2012,10,95.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2012,11,95.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2012,12,95.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2013,1,95.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2013,2,95.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2013,3,96.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2013,4,96.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2013,5,95.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2013,6,95.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2013,7,95.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2013,8,95.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2013,9,96.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2013,10,97.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2013,11,97.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2013,12,97.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2014,1,97.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2014,2,97.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2014,3,97.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2014,4,98.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2014,5,99.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2014,6,99.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2014,7,98.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2014,8,98.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2014,9,98.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2014,10,98.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2014,11,99.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2014,12,99.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2015,1,99.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2015,2,99.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2015,3,99.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2015,4,100.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2015,5,100.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2015,6,100.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2015,7,100.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2015,8,99.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2015,9,99.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2015,10,99.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2015,11,99.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2015,12,101.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2016,1,101.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2016,2,100.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2016,3,101.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2016,4,102.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2016,5,103.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2016,6,104.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2016,7,103.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2016,8,103.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2016,9,103.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2016,10,103.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2016,11,103.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2016,12,103.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2017,1,103.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2017,2,104.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2017,3,104.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2017,4,104.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2017,5,105.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2017,6,104.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2017,7,104.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2017,8,104.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2017,9,104.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2017,10,103.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2017,11,104.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2017,12,103.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2018,1,104.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2018,2,105.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2018,3,105.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2018,4,105.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2018,5,105.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2018,6,105.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2018,7,105.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2018,8,104.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2018,9,105.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2018,10,104.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2018,11,104.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2018,12,104.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2019,1,104.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2019,2,105.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2019,3,105.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2019,4,105.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2019,5,106.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2019,6,105.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2019,7,104.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2019,8,103.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2019,9,104.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2019,10,105.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2019,11,105.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2019,12,104.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2020,1,105.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2020,2,107.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2020,3,106.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2020,4,106.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2020,5,105.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2020,6,106.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2020,7,107.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2020,8,107.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2020,9,107.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2020,10,107.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2020,11,108.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2020,12,108.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2021,1,107.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2021,2,107.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2021,3,107.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2021,4,109.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2021,5,110.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2021,6,111.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2021,7,111.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2021,8,112.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2021,9,114.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2021,10,115.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2021,11,116.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2021,12,117.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2022,1,119.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2022,2,122.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2022,3,124.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2022,4,125.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2022,5,127.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2022,6,130.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2022,7,131.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2022,8,132.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2022,9,134.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2022,10,136.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2022,11,137.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2022,12,138.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2023,1,140.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2023,2,143.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2023,3,145.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2023,4,145.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2023,5,145.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2023,6,146.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2023,7,145.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2023,8,144.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2023,9,145.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2023,10,144.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2023,11,146.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2023,12,145.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2024,1,145.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2024,2,146.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2024,3,146.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2024,4,147.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2024,5,147.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2024,6,147.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2024,7,146.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2024,8,146.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2024,9,146.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2024,10,146.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2024,11,146.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CZ,2024,12,146.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2010,1,104.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2010,2,104.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2010,3,103.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2010,4,104.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2010,5,105.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2010,6,103.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2010,7,102.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2010,8,102.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2010,9,102.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2010,10,102.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2010,11,102.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2010,12,102.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2011,1,103.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2011,2,103.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2011,3,103.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2011,4,103.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2011,5,104.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2011,6,103.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2011,7,103.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2011,8,102.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2011,9,102.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2011,10,102.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2011,11,102.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2011,12,102.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2012,1,102.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2012,2,103.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2012,3,103.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2012,4,103.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2012,5,103.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2012,6,103.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2012,7,103.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2012,8,103.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2012,9,103.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2012,10,102.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2012,11,102.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2012,12,103.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2013,1,102.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2013,2,103.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2013,3,102.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2013,4,102.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2013,5,103.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2013,6,103.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2013,7,102.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2013,8,101.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2013,9,101.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2013,10,101.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2013,11,101.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
DK,2013,12,101.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
