iso,YEAR,MONTH,CO2_t,flights,n_source,ets_covered,co2_per_flight,ln_co2,ln_flights,ln_intensity,post2012,did
MC,2012,11,24.235,35,1,0,0.6924285714285714,3.187797869297339,3.5553480614894135,-0.3675501921920744,1,0
MC,2012,12,18.958,28,1,0,0.6770714285714285,2.94222600603085,3.332204510175204,-0.3899785041443541,1,0
MC,2013,1,14.306,21,1,0,0.6812380952380952,2.660679029686192,3.044522437723423,-0.383843408037231,1,0
MC,2013,2,19.464,30,1,0,0.6487999999999999,2.968566605481221,3.4011973816621555,-0.432630776180934,1,0
MC,2013,3,18.44,27,1,0,0.682962962962963,2.914522218128448,3.295836866004329,-0.38131464787588126,1,0
MC,2013,4,35.952,51,1,0,0.7049411764705882,3.582184715442973,3.9318256327243257,-0.3496409172813525,1,0
MC,2013,5,37.687,58,1,0,0.6497758620689654,3.629315207401055,4.060443010546419,-0.4311278031453643,1,0
MC,2013,6,54.742,78,1,0,0.7018205128205128,4.002631239298768,4.356708826689592,-0.3540775873908231,1,0
MC,2013,7,69.979,101,1,0,0.6928613861386138,4.248195197040357,4.61512051684126,-0.36692531980090254,1,0
MC,2013,8,68.283,96,1,0,0.71128125,4.223660833692157,4.564348191467836,-0.3406873577756791,1,0
MC,2013,9,40.354,57,1,0,0.7079649122807017,3.6976905223924863,4.04305126783455,-0.345360745442064,1,0
MC,2013,10,30.266,44,1,0,0.6878636363636363,3.410024970264834,3.784189633918261,-0.37416466365342677,1,0
MC,2013,11,26.057,38,1,0,0.6857105263157894,3.2602864461137484,3.6375861597263857,-0.3772997136126372,1,0
MC,2013,12,21.161,31,1,0,0.6826129032258065,3.0521598648526345,3.4339872044851463,-0.3818273396325119,1,0
MC,2014,1,19.058,26,1,0,0.733,2.9474869609259966,3.258096538021482,-0.3106095770954856,1,0
MC,2014,2,19.808,27,1,0,0.7336296296296296,2.9860858965021855,3.295836866004329,-0.3097509695021435,1,0
MC,2014,3,33.059,45,1,0,0.7346444444444444,3.498293843901519,3.8066624897703196,-0.3083686458688005,1,0
MC,2014,4,41.578,57,1,0,0.7294385964912281,3.7275711812249224,4.04305126783455,-0.3154800866096277,1,0
MC,2014,5,44.293,62,1,0,0.7144032258064515,3.7908266510216166,4.127134385045092,-0.3363077340234751,1,0
MC,2014,6,53.423,72,1,0,0.7419861111111111,3.978241364847016,4.276666119016055,-0.2984247541690394,1,0
MC,2014,7,55.037,72,1,0,0.7644027777777778,4.008005686325639,4.276666119016055,-0.26866043269041645,1,0
MC,2014,8,61.295,78,1,0,0.7858333333333334,4.115698273546958,4.356708826689592,-0.24101055314263412,1,0
MC,2014,9,54.569,69,1,0,0.7908550724637682,3.99946595594319,4.23410650459726,-0.23464054865406933,1,0
MC,2014,10,41.251,54,1,0,0.7639074074074074,3.7196753549110895,3.9889840465642745,-0.26930869165318483,1,0
MC,2014,11,20.189,28,1,0,0.7210357142857143,3.005137901628087,3.332204510175204,-0.3270666085471171,1,0
MC,2014,12,14.792,20,1,0,0.7396,2.6940864940848237,2.995732273553991,-0.3016457794691672,1,0
MC,2015,1,22.335,34,1,0,0.6569117647058824,3.106154954804082,3.5263605246161616,-0.4202055698120793,1,0
MC,2015,2,18.539,29,1,0,0.6392758620689656,2.9198766212504554,3.367295829986474,-0.44741920873601865,1,0
MC,2015,3,18.306,28,1,0,0.6537857142857143,2.9072288749625876,3.332204510175204,-0.42497563521261633,1,0
MC,2015,4,23.909,41,1,0,0.5831463414634146,3.1742549570907963,3.713572066704308,-0.5393171096135114,1,0
MC,2015,5,28.998,47,1,0,0.6169787234042553,3.367226862091002,3.8501476017100584,-0.48292073961905657,1,0
MC,2015,6,23.193,38,1,0,0.6103421052631579,3.1438505090064472,3.6375861597263857,-0.49373565071993836,1,0
MC,2015,7,53.674,79,1,0,0.6794177215189874,3.982928712943877,4.3694478524670215,-0.3865191395231444,1,0
MC,2015,8,33.501,57,1,0,0.5877368421052631,3.511575289131765,4.04305126783455,-0.5314759787027855,1,0
MC,2015,9,42.029,63,1,0,0.6671269841269842,3.738359856204833,4.143134726391533,-0.4047748701866998,1,0
MC,2015,10,21.913,36,1,0,0.6086944444444444,3.0870800680132664,3.58351893845611,-0.4964388704428436,1,0
MC,2015,11,22.554,37,1,0,0.6095675675675676,3.115912433810096,3.6109179126442243,-0.4950054788341285,1,0
MC,2015,12,10.497,17,1,0,0.6174705882352941,2.351089502053661,2.833213344056216,-0.4821238420025554,1,0
MC,2016,1,17.089,28,1,0,0.6103214285714286,2.8384349816647716,3.332204510175204,-0.4937695285104321,1,0
MC,2016,2,12.215,21,1,0,0.5816666666666667,2.5026647047097037,3.044522437723423,-0.5418577330137192,1,0
MC,2016,3,18.284,30,1,0,0.6094666666666666,2.906026360469498,3.4011973816621555,-0.49517102119265755,1,0
MC,2016,4,28.835,47,1,0,0.6135106382978723,3.361589927067376,3.8501476017100584,-0.4885576746426826,1,0
MC,2016,5,40.569,70,1,0,0.5795571428571429,3.7030042281593327,4.248495242049359,-0.5454910138900265,1,0
MC,2016,6,30.518,48,1,0,0.6357916666666666,3.418316673469544,3.871201010907891,-0.4528843374383471,1,0
MC,2016,7,64.063,96,1,0,0.6673229166666667,4.159866974180318,4.564348191467836,-0.40448121728751807,1,0
MC,2016,8,57.645,89,1,0,0.6476966292134831,4.054303512684917,4.48863636973214,-0.4343328570472229,1,0
MC,2016,9,32.665,49,1,0,0.6666326530612244,3.4863041682927136,3.8918202981106265,-0.405516129817913,1,0
MC,2016,10,20.425,35,1,0,0.5835714285714286,3.0167596407460664,3.5553480614894135,-0.538588420743347,1,0
MC,2016,11,15.364,26,1,0,0.590923076923077,2.732027110483658,3.258096538021482,-0.5260694275378236,1,0
MC,2016,12,10.262,18,1,0,0.5701111111111111,2.3284477525197733,2.8903717578961645,-0.5619240053763916,1,0
MC,2017,1,10.106,17,1,0,0.5944705882352941,2.3131293068697167,2.833213344056216,-0.5200840371864993,1,0
MC,2017,2,8.938,14,1,0,0.6384285714285715,2.19031185051126,2.6390573296152584,-0.4487454791039988,1,0
MC,2017,3,16.832,23,1,0,0.7318260869565217,2.8232818365552994,3.1354942159291497,-0.3122123793738503,1,0
MC,2017,4,18.148,28,1,0,0.6481428571428571,2.8985603618017173,3.332204510175204,-0.43364414837348647,1,0
MC,2017,5,37.56,64,1,0,0.586875,3.6259396543400624,4.1588830833596715,-0.5329434290196097,1,0
MC,2017,6,42.985,69,1,0,0.6229710144927536,3.7608512176264073,4.23410650459726,-0.473255286970852,1,0
MC,2017,7,37.276,57,1,0,0.6539649122807019,3.618349687923409,4.04305126783455,-0.42470157991114094,1,0
MC,2017,8,45.2,70,1,0,0.6457142857142858,3.8110970868381857,4.248495242049359,-0.43739815521117337,1,0
MC,2017,9,34.526,51,1,0,0.6769803921568628,3.541712663394357,3.9318256327243257,-0.3901129693299686,1,0
MC,2017,10,31.043,48,1,0,0.6467291666666667,3.4353733401292934,3.871201010907891,-0.43582767077859735,1,0
MC,2017,11,17.052,28,1,0,0.609,2.8362674989029637,3.332204510175204,-0.49593701127224005,1,0
MC,2017,12,11.523,19,1,0,0.6064736842105263,2.4443450380318774,2.9444389791664403,-0.5000939411345631,1,0
MC,2018,1,12.982,20,1,0,0.6491,2.563563782611277,2.995732273553991,-0.43216849094271415,1,0
MC,2018,2,5.036,8,1,0,0.6295,1.6166121161821005,2.0794415416798357,-0.46282942549773526,1,0
MC,2018,3,11.713,17,1,0,0.689,2.4606993360877376,2.833213344056216,-0.37251400796847856,1,0
MC,2018,4,15.991,26,1,0,0.6150384615384615,2.772026063977305,3.258096538021482,-0.486070474044177,1,0
MC,2018,5,23.855,39,1,0,0.6116666666666667,3.17199383896807,3.6635616461296463,-0.49156780716157605,1,0
MC,2018,6,44.416,68,1,0,0.6531764705882352,3.7935997648843394,4.219507705176107,-0.4259079402917675,1,0
MC,2018,7,52.655,83,1,0,0.6343975903614458,3.9637612008325607,4.418840607796598,-0.45507940696403737,1,0
MC,2018,8,57.029,83,1,0,0.6870963855421687,4.043559910383818,4.418840607796598,-0.3752806974127799,1,0
MC,2018,9,38.871,57,1,0,0.6819473684210526,3.6602484713147834,4.04305126783455,-0.3828027965197667,1,0
MC,2018,10,19.365,32,1,0,0.60515625,2.9634673129667153,3.4657359027997265,-0.5022685898330111,1,0
MC,2018,11,13.477,20,1,0,0.6738500000000001,2.600984528787022,2.995732273553991,-0.3947477447669687,1,0
MC,2018,12,11.724,20,1,0,0.5862,2.461638022848646,2.995732273553991,-0.5340942507053449,1,0
MC,2019,1,11.74,17,1,0,0.6905882352941176,2.4630018143999504,2.833213344056216,-0.37021152965626575,1,0
MC,2019,2,15.669,24,1,0,0.652875,2.7516842381222713,3.1780538303479458,-0.4263695922256743,1,0
MC,2019,3,30.425,44,1,0,0.6914772727272728,3.415264638873591,3.784189633918261,-0.36892499504467025,1,0
MC,2019,4,23.762,33,1,0,0.7200606060606061,3.1680876660360955,3.4965075614664802,-0.3284198954303846,1,0
MC,2019,5,37.387,60,1,0,0.6231166666666667,3.6213230504129466,4.0943445622221,-0.47302151180915414,1,0
MC,2019,6,61.603,89,1,0,0.6921685393258428,4.120710570652306,4.48863636973214,-0.3679257990798341,1,0
MC,2019,7,51.802,76,1,0,0.6816052631578947,3.947428758558699,4.330733340286331,-0.38330458172763204,1,0
MC,2019,8,53.838,80,1,0,0.672975,3.9859795375439755,4.382026634673881,-0.396047097129906,1,0
MC,2019,9,46.326,70,1,0,0.6618,3.8357033585547335,4.248495242049359,-0.4127918834946252,1,0
MC,2019,10,27.838,46,1,0,0.6051739130434782,3.326401993805209,3.828641396489095,-0.5022394026838862,1,0
MC,2019,11,13.95,21,1,0,0.6642857142857143,2.6354795082673745,3.044522437723423,-0.4090429294560484,1,0
MC,2019,12,12.078,20,1,0,0.6039,2.4913856158857093,2.995732273553991,-0.5043466576682816,1,0
MC,2020,1,16.663,26,1,0,0.6408846153846154,2.8131906925564865,3.258096538021482,-0.4449058454649956,1,0
MC,2020,2,17.983,28,1,0,0.64225,2.88942686718306,3.332204510175204,-0.4427776429921441,1,0
MC,2020,3,9.023,12,1,0,0.7519166666666667,2.1997768730123637,2.4849066497880004,-0.28512977677563667,1,0
MC,2020,4,0.432,1,1,0,0.432,-0.8393296907380268,0.0,-0.8393296907380268,1,0
MC,2020,5,15.026,22,1,0,0.6829999999999999,2.709782033946969,3.091042453358316,-0.3812604194113471,1,0
MC,2020,6,35.618,55,1,0,0.6476000000000001,3.5728511280538138,4.007333185232471,-0.4344820571786569,1,0
MC,2020,7,46.391,74,1,0,0.6269054054054054,3.8371054749012243,4.30406509320417,-0.46695961830294536,1,0
MC,2020,8,53.1,71,1,0,0.747887323943662,3.9721769282478934,4.2626798770413155,-0.29050294879342226,1,0
MC,2020,9,43.985,67,1,0,0.6564925373134328,3.783848666704638,4.204692619390966,-0.42084395268632824,1,0
MC,2020,10,34.741,53,1,0,0.6554905660377358,3.547920545660617,3.970291913552122,-0.4223713678915048,1,0
MC,2020,11,28.453,37,1,0,0.769,3.3482536031677315,3.6109179126442243,-0.26266430947649305,1,0
MC,2020,12,21.636,28,1,0,0.7727142857142857,3.0743585940091807,3.332204510175204,-0.2578459161660234,1,0
MC,2021,1,26.15445,37,1,0,0.706877027027027,3.264019348117435,3.6109179126442243,-0.3468985645267892,1,0
MC,2021,2,26.28045,39,1,0,0.6738576923076922,3.268825316757479,3.6635616461296463,-0.3947363293721674,1,0
MC,2021,3,24.04395,37,1,0,0.6498364864864865,3.179883405653875,3.6109179126442243,-0.4310345069903494,1,0
MC,2021,4,32.8419,47,1,0,0.6987638297872341,3.491705139183456,3.8501476017100584,-0.35844246252660267,1,0
MC,2021,5,47.2437,69,1,0,0.684691304347826,3.8553193117167393,4.23410650459726,-0.3787871928805202,1,0
MC,2021,6,61.3557,93,1,0,0.6597387096774193,4.116688076376549,4.532599493153256,-0.4159114167767068,1,0
MC,2021,7,83.6441,136,1,0,0.6150301470588235,4.426570892966854,4.912654885736052,-0.4860839927691978,1,0
MC,2021,8,58.05765,84,1,0,0.6911625,4.061436482407028,4.430816798843313,-0.36938031643628627,1,0
MC,2021,9,42.25095,65,1,0,0.6500146153846155,3.743626838757495,4.174387269895637,-0.430760431138142,1,0
MC,2021,10,22.68945,35,1,0,0.64827,3.1219000587447674,3.5553480614894135,-0.4334480027446461,1,0
MC,2021,11,15.2271,25,1,0,0.609084,2.7230767351188327,3.2188758248682006,-0.49579908974936787,1,0
MC,2021,12,20.10095,34,1,0,0.591204411764706,3.0007670776297295,3.5263605246161616,-0.5255934469864317,1,0
MC,2022,1,18.00855,27,1,0,0.6669833333333334,2.890846645119376,3.295836866004329,-0.40499022088495307,1,0
MC,2022,2,18.53775,30,1,0,0.617925,2.919809193549782,3.4011973816621555,-0.4813881881123737,1,0
MC,2022,3,20.90025,31,1,0,0.6742016129032258,3.0397611206217126,3.4339872044851463,-0.3942260838634338,1,0
MC,2022,4,31.1724,49,1,0,0.6361714285714286,3.4395330879277286,3.8918202981106265,-0.4522872101828981,1,0
MC,2022,5,57.8781,92,1,0,0.6291097826086957,4.058339074686817,4.5217885770490405,-0.46344950236222393,1,0
MC,2022,6,42.8211,67,1,0,0.639120895522388,3.757030971761988,4.204692619390966,-0.4476616476289779,1,0
MC,2022,7,48.4407,77,1,0,0.6291,3.8803403694475307,4.343805421853684,-0.4634650524061531,1,0
MC,2022,8,50.80005,79,1,0,0.6430386075949367,3.9278973388359204,4.3694478524670215,-0.4415505136311012,1,0
MC,2022,9,36.55575,61,1,0,0.5992745901639345,3.5988384925639423,4.110873864173311,-0.5120353716093691,1,0
MC,2022,10,30.52665,46,1,0,0.6636228260869566,3.4186000725899546,3.828641396489095,-0.4100413238991403,1,0
MC,2022,11,19.1835,32,1,0,0.599484375,2.954050534559347,3.4657359027997265,-0.5116853682403792,1,0
MC,2022,12,5.84955,10,1,0,0.584955,1.7663647352081104,2.302585092994046,-0.5362203577859352,1,0
MC,2023,1,10.3761,18,1,0,0.5764499999999999,2.3395050845929903,2.8903717578961645,-0.5508666733031746,1,0
MC,2023,2,12.64095,20,1,0,0.6320475,2.5369415441223215,2.995732273553991,-0.45879072943166965,1,0
MC,2023,3,18.13455,30,1,0,0.604485,2.8978189585312144,3.4011973816621555,-0.503378423130941,1,0
MC,2023,4,25.05825,41,1,0,0.6111768292682928,3.221203114627292,3.713572066704308,-0.4923689520770158,1,0
MC,2023,5,32.9112,54,1,0,0.6094666666666667,3.493813025371617,3.9889840465642745,-0.4951710211926574,1,0
MC,2023,6,31.3803,52,1,0,0.6034673076923076,3.4461803074886332,3.9512437185814275,-0.5050634110927942,1,0
MC,2023,7,39.42855,64,1,0,0.61607109375,3.674490173183428,4.1588830833596715,-0.4843929101762437,1,0
MC,2023,8,42.3234,70,1,0,0.60462,3.745340124587588,4.248495242049359,-0.5031551174617709,1,0
MC,2023,9,34.3224,57,1,0,0.6021473684210527,3.535798202244698,4.04305126783455,-0.5072530655898518,1,0
MC,2023,10,21.987,36,1,0,0.6107499999999999,3.0904513696118228,3.58351893845611,-0.4930675688442874,1,0
MC,2023,11,13.0347,21,1,0,0.6207,2.567615032160893,3.044522437723423,-0.47690740556253,1,0
MC,2023,12,11.9889,18,1,0,0.6660499999999999,2.4839812217114994,2.8903717578961645,-0.40639053618466536,1,0
MC,2024,1,9.4958,15,1,0,0.6330533333333332,2.2508495955859917,2.70805020110221,-0.45720060551621855,1,0
MC,2024,2,15.25332,28,1,0,0.5447614285714286,2.7247971842771768,3.332204510175204,-0.6074073258980273,1,0
MC,2024,3,13.78392,26,1,0,0.5301507692307692,2.623502695378258,3.258096538021482,-0.634593842643224,1,0
MC,2024,4,30.77208,51,1,0,0.6033741176470588,3.4266077853593297,3.9318256327243257,-0.5052178473649959,1,0
MC,2024,5,35.09496,61,1,0,0.5753272131147541,3.5580575304182362,4.110873864173311,-0.552816333755075,1,0
MC,2024,6,28.24724,46,1,0,0.6140704347826087,3.3409957537045365,3.828641396489095,-0.4876456427845587,1,0
MC,2024,7,39.61376,64,1,0,0.618965,3.6791765326525403,4.1588830833596715,-0.4797065507071314,1,0
MC,2024,8,35.35408,56,1,0,0.6313228571428572,3.5654138029385343,4.02535169073515,-0.45993788779661515,1,0
MC,2024,9,26.37652,47,1,0,0.5612025531914894,3.27247422046742,3.8501476017100584,-0.5776733812426382,1,0
MC,2024,10,15.04792,24,1,0,0.6269966666666666,2.7112397756634916,3.1780538303479458,-0.46681405468445386,1,0
MC,2024,11,12.66212,20,1,0,0.633106,2.5386148592528284,2.995732273553991,-0.4571174143011628,1,0
MC,2024,12,13.05396,22,1,0,0.5933618181818182,2.569091536013448,3.091042453358316,-0.5219509173448675,1,0
MC,2025,1,11.95744,17,1,0,0.7033788235294117,2.4813536787884525,2.833213344056216,-0.3518596652677636,1,0
MC,2025,2,14.46332,21,1,0,0.6887295238095238,2.6716157892703256,3.044522437723423,-0.37290664845309723,1,0
MC,2025,3,17.72128,28,1,0,0.6329028571428571,2.8747661773311095,3.332204510175204,-0.4574383328440943,1,0
MC,2025,4,26.27856,36,1,0,0.7299599999999999,3.2687533975945873,3.58351893845611,-0.31476554086152286,1,0
MC,2025,5,47.99408,73,1,0,0.6574531506849315,3.8710776699683764,4.290459441148391,-0.4193817711800145,1,0
MC,2025,6,36.06508,56,1,0,0.6440192857142858,3.5853250841702837,4.02535169073515,-0.4400266065648654,1,0
MC,2025,7,64.47348,98,1,0,0.6578926530612245,4.166253976460432,4.584967478670572,-0.41871350221013987,1,0
MC,2025,8,38.35924,58,1,0,0.6613662068965517,3.6469954375144873,4.060443010546419,-0.4134475730319321,1,0
MC,2025,9,39.68644,58,1,0,0.6842489655172413,3.6810095676348102,4.060443010546419,-0.37943344291160896,1,0
MC,2025,10,24.06024,36,1,0,0.66834,3.180560685559126,3.58351893845611,-0.40295825289698356,1,0
MC,2025,11,11.84052,18,1,0,0.6578066666666667,2.471527547410371,2.8903717578961645,-0.4188442104857937,1,0
MC,2025,12,9.78652,14,1,0,0.6990371428571428,2.2810059285898863,2.6390573296152584,-0.3580514010253722,1,0
MC,2026,1,8.16544,12,1,0,0.6804533333333334,2.0999106135191763,2.4849066497880004,-0.3849960362688241,1,0
MC,2026,2,12.46304,21,1,0,0.5934780952380952,2.5227674643392097,3.044522437723423,-0.5217549733842133,1,0
MC,2026,3,19.36448,27,1,0,0.7172029629629629,2.963440460037111,3.295836866004329,-0.3323964059672182,1,0
MC,2026,4,34.810559999999995,48,1,0,0.7252199999999999,3.5499207890251743,3.871201010907891,-0.32128022188271665,1,0
MC,2026,5,25.34004,39,1,0,0.6497446153846154,3.232385753423712,3.6635616461296463,-0.4311758927059341,1,0
MC,2026,6,64.04688,98,1,0,0.6535395918367347,4.159615315212484,4.584967478670572,-0.4253521634580878,1,0
MC,2026,7,54.984,81,1,0,0.6788148148148149,4.007042233819304,4.394449154672439,-0.3874069208531346,1,0
MD,2010,1,4626.296,448,1,0,10.326553571428573,8.439511826909511,6.104793232414985,2.3347185944945257,0,0
MD,2010,2,3789.631,382,1,0,9.920499999999999,8.240023931858962,5.945420608606575,2.294603323252388,0,0
MD,2010,3,4337.759,431,1,0,10.064406032482598,8.375113134287997,6.066108090103747,2.309005044184249,0,0
MD,2010,4,4711.728,464,1,0,10.154586206896552,8.457809998707718,6.139884552226255,2.3179254464814627,0,0
MD,2010,5,6333.037,629,1,0,10.068421303656597,8.753535178912122,6.444131256700441,2.3094039222116813,0,0
MD,2010,6,6562.849,640,1,0,10.2544515625,8.789180086438204,6.461468176353717,2.327711910084486,0,0
MD,2010,7,7080.416,678,1,0,10.44309144542773,8.865087942023784,6.519147287940395,2.3459406540833885,0,0
MD,2010,8,7860.14,736,1,0,10.679538043478262,8.96955969696946,6.601230118728877,2.368329578240584,0,0
MD,2010,9,6732.155,667,1,0,10.093185907046477,8.8146505794069,6.502790045915623,2.311860533491276,0,0
MD,2010,10,5880.688,621,1,0,9.46970692431562,8.679429040850632,6.431331081933479,2.248097958917153,0,0
MD,2010,11,5282.296,545,1,0,9.69228623853211,8.572116130665954,6.300785794663244,2.271330336002709,0,0
MD,2010,12,5420.312,526,1,0,10.304775665399239,8.59790865735256,6.26530121273771,2.332607444614851,0,0
MD,2011,1,5583.55,541,1,0,10.320794824399261,8.627580053802319,6.293419278846481,2.3341607749558384,0,0
MD,2011,2,4244.635,449,1,0,9.453530066815146,8.353411111538643,6.1070228877422545,2.2463882237963877,0,0
MD,2011,3,5387.366,555,1,0,9.706965765765766,8.59181186171289,6.318968113746434,2.2728437479664545,0,0
MD,2011,4,5577.54,556,1,0,10.031546762589928,8.626503097952867,6.320768294250582,2.305734803702285,0,0
MD,2011,5,6401.722,635,1,0,10.081451968503936,8.76432229565694,6.453624998892692,2.3106972967642485,0,0
MD,2011,6,6827.86,661,1,0,10.329591527987896,8.828766579896275,6.493753839851686,2.335012740044589,0,0
MD,2011,7,7866.432,711,1,0,11.063898734177215,8.970359871392178,6.566672429803241,2.403687441588938,0,0
MD,2011,8,7938.046,749,1,0,10.59819225634179,8.979422428236777,6.618738983517219,2.3606834447195575,0,0
